2023-Jan-01
2024-Jan-01
Ticker,ranking,metricRankSum,priceToValue_rank,priceToValue_value,residualFreeCashFlowToEnterpriseValue_rank,residualFreeCashFlowToEnterpriseValue_value,returnOnInvestedCapitalLessCostOfCapital_rank,returnOnInvestedCapitalLessCostOfCapital_value,Country,Name,ProducingExcess,ReturnOnInvestedCapital,CostOfCapital,PercentInsiders,PercentInstitutions,MarketCapitalizationMln,IPODate,Price,TargetPrice,StrongBuy,Buy,Hold,Sell,StrongSell,URL
GMM.XETRA,396,1112,94,0.39459,519,0.0204077,499,0.0191885,Germany,Grammer AG,Yes,0.0751044,0.0559159,86.204,0.608,169.95,,43.5073,nan,nan,nan,nan,nan,nan,https://www.grammer.com
CSL.AU,397,1115,515,1.99748,463,0.0290457,137,0.10241,Australia,CSL Ltd,Yes,0.158792,0.0632851,0.405,34.629,115018,,92.4482,nan,nan,nan,nan,nan,nan,https://www.csl.com.au
IPN.PA,398,1118,389,1.40746,314,0.0450261,415,0.030475,France,Ipsen SA,Yes,0.0945652,0.0719555,57.08,19.692,9339.17,2005-12-07,63.881,nan,nan,nan,nan,nan,nan,https://www.ipsen.com
DENN.US,399,1118,569,2.68827,307,0.0462098,242,0.0666985,United States,Denny’s Corp,Yes,0.131639,0.0650064,4.358,85.325,469.781,1989-11-22,12.83,nan,3,1,4,0,0,https://www.dennys.com
HRL.US,400,1125,458,1.67392,434,0.0312729,233,0.0692776,United States,Hormel Foods Corporation,Yes,0.12635,0.0668768,47.193,42.432,20148.8,1990-01-02,29.9104,41.3,0,0,8,3,0,https://www.hormelfoods.com
ADP.US,401,1126,410,1.48521,291,0.0480558,425,0.0286192,United States,Automatic Data Processing Inc,Yes,0.0845854,0.063642,0.11,83.041,98613.7,1983-04-06,88.6984,nan,2,1,11,3,2,https://www.adp.com
RMS.PA,402,1127,482,1.79018,509,0.0226072,136,0.104011,France,Hermes International SCA,Yes,0.168101,0.0748433,67.066,10.64,190107,,371.408,nan,nan,nan,nan,nan,nan,https://finance.hermes.com
MMS.US,403,1128,491,1.84391,533,0.018099,104,0.128351,United States,Maximus Inc,Yes,0.184225,0.0639082,1.047,103.19,4514.4,1997-06-12,51.3453,100.67,1,2,0,0,0,https://www.maximus.com
CSU.TO,404,1129,567,2.64323,389,0.0349253,173,0.088567,Canada,Constellation Software Inc.,Yes,0.153149,0.0734874,5.842,41.266,59066.2,,580.924,nan,nan,nan,nan,nan,nan,https://www.csisoftware.com
ITX.MC,405,1130,355,1.27203,454,0.0298993,321,0.0485343,Spain,Industria de Diseno Textil SA,Yes,0.109424,0.0708927,64.351,15.822,104879,,26.4922,nan,nan,nan,nan,nan,nan,https://www.inditex.com
BKNG.US,406,1130,538,2.17717,357,0.0389913,235,0.0692353,United States,Booking Holdings Inc,Yes,0.13304,0.0699826,0.151,97.136,115044,1999-03-30,1466.06,nan,15,5,12,1,1,https://www.bookingholdings.com
TXT.US,407,1131,426,1.53166,261,0.0523088,444,0.0271035,United States,Textron Inc,Yes,0.0911034,0.0653626,0.472,90.016,15231.7,1984-10-24,48.0678,86.06,5,3,8,0,0,https://www.textron.com
HSIC.US,408,1132,507,1.97194,444,0.0307302,181,0.085559,United States,Henry Schein Inc,Yes,0.149363,0.0687272,1.036,99.479,9710.3,1995-11-03,59.4637,nan,0,2,10,1,1,https://www.henryschein.com
PHG.US,409,1132,474,1.74077,161,0.069511,497,0.0195861,Netherlands,Koninklijke Philips NV ADR,Yes,0.0845265,0.0659134,0,7.321,18823.5,1987-12-30,25.717,17.44,0,1,2,0,0,https://www.philips.com
CRBN.AS,410,1133,275,1.0088,337,0.0411572,521,0.0162284,Netherlands,Corbion NV,Yes,0.0809184,0.0694175,0.154,93.57,1025.42,,22.3704,nan,nan,nan,nan,nan,nan,https://www.corbion.com
LVMUY.US,411,1133,499,1.91517,501,0.0234465,133,0.106092,France,LVMH Moet Hennessy Louis Vuitton SA ADR,Yes,0.169896,0.0704501,0,0.474,376421,,33.5357,nan,nan,nan,nan,nan,nan,https://www.lvmh.com
GM.US,412,1133,46,0.188927,668,5.13447e-05,419,0.0301292,United States,General Motors Company,Yes,0.0693914,0.0392621,0.199,83.945,42515.6,2010-11-18,30.0084,49.66,9,5,10,0,1,https://www.gm.com
EBIX.US,413,1135,547,2.30819,396,0.0347141,192,0.081593,United States,Ebix Inc,Yes,0.145397,0.0675491,21.525,66.268,224.653,1987-07-01,54.2336,39.88,1,0,0,0,0,https://www.ebix.com
SNA.US,414,1137,494,1.87945,376,0.0362835,267,0.0600981,United States,Snap-On Inc,Yes,0.123903,0.0690633,1.849,88.51,13742.9,1985-07-01,144.643,nan,0,3,7,1,2,https://www.snapon.com
AMKR.US,415,1140,81,0.334263,419,0.0326657,640,0.0029513,United States,Amkor Technology Inc,Yes,0.0590658,0.0561145,59.522,38.818,5549.33,1998-04-29,10.2285,32,1,0,2,0,0,https://amkor.com
ADBE.US,416,1141,555,2.44084,305,0.0463249,281,0.056741,United States,Adobe Systems Incorporated,Yes,0.117318,0.069485,0.295,86.402,237270,1986-08-20,102.95,558.5,18,7,13,0,0,https://www.adobe.com
AFX.XETRA,417,1142,514,1.99335,196,0.0636757,432,0.0280684,Germany,Carl Zeiss Meditec AG,Yes,0.0843483,0.066128,59.14,20.163,7586.35,,32.9657,nan,nan,nan,nan,nan,nan,https://www.zeiss.de/meditec-ag/home.html
SFR.AU,418,1142,102,0.423777,475,0.0274916,565,0.0112216,,Sandfire Resources NL,Yes,0.0676036,0.0630279,4.532,65.873,2737.38,,4.6804,nan,nan,nan,nan,nan,nan,https://www.sandfire.com.au
HEI.US,419,1145,508,1.97205,336,0.0412171,301,0.052807,United States,Heico Corporation,Yes,0.10988,0.0627912,22.83,71.189,19460.5,1992-03-17,39.133,190,6,3,5,0,0,https://www.heico.com
ILMN.US,420,1145,551,2.38817,330,0.0416464,264,0.0617311,United States,Illumina Inc,Yes,0.125536,0.0714109,0.27,93.532,22165.2,2000-07-28,128.04,213.56,6,4,9,1,1,https://www.illumina.com
ADS.XETRA,421,1147,414,1.50754,554,0.0151029,179,0.0864307,Germany,adidas AG,Yes,0.150792,0.0720867,10.981,52.241,30564,,139.766,nan,nan,nan,nan,nan,nan,https://www.adidas-group.com
AMZN.US,422,1148,526,2.09933,160,0.069686,462,0.0240787,United States,Amazon.com Inc,Yes,0.0878832,0.0726681,9.718,60.534,1.33574e+06,1997-05-15,37.4935,158.44,37,11,4,0,0,https://www.amazon.com
CLS.TO,423,1152,204,0.78409,534,0.0178561,414,0.0308997,Canada,Celestica Inc.,Yes,0.0954816,0.0699184,1.27,77.603,4304.2,,15.91,nan,nan,nan,nan,nan,nan,https://www.celestica.com
ALB.US,424,1154,299,1.09078,432,0.031351,423,0.0288929,United States,Albemarle Corp,Yes,0.0921812,0.0632883,0.233,89.662,19058.3,1994-02-17,79.0405,264.36,15,5,4,1,1,https://www.albemarle.com
WHR.US,425,1157,325,1.14542,284,0.0494678,548,0.0135122,United States,Whirlpool Corporation,Yes,0.0733033,0.059791,1.133,94.857,6811.66,1983-06-10,142.065,146.33,1,1,5,2,1,https://www.whirlpoolcorp.com
MHK.US,426,1159,406,1.47507,531,0.0181902,222,0.0712555,United States,Mohawk Industries Inc,Yes,0.13506,0.066893,17.208,80.253,5377.33,1992-04-01,199.68,nan,2,1,10,3,0,https://www.mohawkind.com
RMD.US,427,1162,371,1.34765,265,0.0520632,526,0.0157421,United States,ResMed Inc,Yes,0.0717082,0.0598572,1.296,66.795,21435.6,1995-06-02,57.3526,250.45,7,2,5,0,0,https://www.resmed.com
BEI.XETRA,428,1163,460,1.68948,427,0.0317137,276,0.0576061,Germany,Beiersdorf Aktiengesellschaft,Yes,0.121967,0.0748575,51.187,19.559,27966.8,,76.555,nan,nan,nan,nan,nan,nan,https://www.beiersdorf.com
SFM.US,429,1165,346,1.23501,527,0.0187244,292,0.0551174,United States,Sprouts Farmers Market LLC,Yes,0.118922,0.0682634,0.558,111.999,4324.03,2013-08-01,18.92,nan,0,0,9,3,2,https://www.sprouts.com
FEV.XETRA,430,1166,218,0.823952,441,0.0308212,507,0.0180109,Germany,FORTEC Elektronik AG,Yes,0.0743847,0.0593467,36.498,3.69,83.5363,,14.2817,nan,nan,nan,nan,nan,nan,https://www.fortecag.de
PAYX.US,431,1167,415,1.50938,267,0.0516905,485,0.0210873,United States,Paychex Inc,Yes,0.0786211,0.0681,10.78,75.711,42408.6,1990-03-26,49.4368,121.09,2,2,13,3,1,https://www.paychex.com
DVA.US,432,1167,230,0.86846,345,0.040287,592,0.00781429,United States,DaVita HealthCare Partners Inc,Yes,0.0618358,0.0540215,3.234,90.032,8179.57,1995-10-31,64.2,114,1,0,7,2,0,https://www.davita.com
OSUR.US,433,1167,352,1.25701,403,0.0338893,412,0.0312071,United States,OraSure Technologies Inc,Yes,0.106107,0.0749,4.221,88.432,413.325,1986-11-12,8.78,5.85,1,0,5,0,0,https://www.orasure.com
LECO.US,434,1170,373,1.35499,263,0.0522592,534,0.0146391,United States,Lincoln Electric Holdings Inc,Yes,0.0784435,0.0748772,1.791,81.775,10270.5,1995-06-13,67.5086,nan,4,2,4,1,1,https://www.lincolnelectric.com
ODFL.US,435,1172,367,1.32676,630,0.00159428,175,0.0873944,United States,Old Dominion Freight Line Inc,Yes,0.151199,0.0740737,12.723,76.434,44055.8,1991-10-24,55.6654,413.61,7,1,11,1,3,https://www.odfl.com
TREE.US,436,1173,442,1.61422,506,0.0231022,225,0.0710412,United States,Lendingtree Inc,Yes,0.134846,0.0749,17.101,80.356,176.802,2008-08-12,101.35,25.5,4,2,3,0,0,https://www.lendingtree.com
SYT.XETRA,437,1173,205,0.78604,490,0.0247842,478,0.0216118,Germany,Softing AG,Yes,0.0859727,0.0695158,54.629,2.241,55.4446,,11.6881,nan,nan,nan,nan,nan,nan,https://company.softing.com
CLX.US,438,1176,603,3.74181,317,0.0441606,256,0.0634226,United States,The Clorox Company,Yes,0.119389,0.0593681,0.363,82.309,15500.1,1983-03-21,99.2988,157.82,1,2,8,5,3,https://www.thecloroxcompany.com
CASY.US,439,1176,245,0.927341,590,0.00743154,341,0.0434219,United States,Caseys General Stores Inc,Yes,0.100956,0.059241,0.513,88.232,10050.4,1983-10-20,112.463,272.45,7,2,4,0,0,https://www.caseys.com
ARCO.US,440,1176,200,0.781877,555,0.0143513,421,0.0293496,Uruguay,Arcos Dorados Holdings Inc,Yes,0.0873172,0.0579676,3.256,43.21,1961.2,2011-04-14,4.8212,12.71,3,5,0,0,0,https://www.arcosdorados.com
GL9.IR,441,1178,282,1.03416,476,0.0274829,420,0.0295265,Ireland,Glanbia PLC,Yes,0.0950115,0.0683899,29.566,30.003,4158.98,,13.812,nan,nan,nan,nan,nan,nan,https://www.glanbia.com
BF-B.US,442,1178,586,3.05633,546,0.0163073,46,0.229357,United States,Brown-Forman Corporation,Yes,0.286891,0.0639008,1.996,50.842,27326.5,1984-09-07,32.0802,69.84,3,1,10,2,3,https://www.brown-forman.com
HBI.US,443,1180,459,1.67644,247,0.0542414,474,0.0223161,United States,Hanesbrands Inc,Yes,0.0786218,0.0563057,1.037,93.042,1385.55,2006-09-06,16.9701,4.75,1,0,7,1,1,https://www.hanes.com
GD.US,444,1181,513,1.992,480,0.0263535,188,0.082572,United States,General Dynamics Corporation,Yes,0.146376,0.0705544,0.483,87.305,60869.5,1977-01-03,147.384,264.37,13,3,6,0,0,https://www.gd.com
MELI.US,445,1181,539,2.18004,473,0.0276496,169,0.0891856,Uruguay,MercadoLibre Inc.,Yes,0.153185,0.0725242,7.672,86.012,63592.4,2007-08-10,155.777,1526.58,11,7,3,0,0,https://www.mercadolibre.com
BMY.US,446,1182,558,2.51331,168,0.0679352,456,0.0257219,United States,Bristol-Myers Squibb Company,Yes,0.0895263,0.07057,0.074,78.206,120854,1972-01-01,47.1659,72.68,9,4,13,0,2,https://www.bms.com
KRX.IR,447,1183,292,1.06987,492,0.0246757,399,0.0328182,Ireland,Kingspan Group,Yes,0.0983032,0.0684483,15.892,62.028,12626.8,,24.3878,nan,nan,nan,nan,nan,nan,https://www.kingspan.com
GMG.AU,448,1185,270,0.991695,499,0.0236829,416,0.0303977,Australia,Goodman Group,Yes,0.0865804,0.0561827,3.722,57.043,40984.3,,6.2504,nan,nan,nan,nan,nan,nan,https://www.goodman.com
RHM.XETRA,449,1186,101,0.419604,585,0.00822881,500,0.0190563,Germany,Rheinmetall AG,Yes,0.0806962,0.0616399,0,51.596,11743.4,,54.9293,nan,nan,nan,nan,nan,nan,https://www.rheinmetall.com/en/rheinmetall_ag/home
AUB.PA,450,1187,360,1.28403,545,0.0164494,282,0.0565757,France,Aubay Société Anonyme,Yes,0.120666,0.0729997,45.752,22.695,450.65,,22.9735,nan,nan,nan,nan,nan,nan,https://www.aubay.com
UFPI.US,451,1190,291,1.06179,451,0.0301388,448,0.0267729,United States,Ufp Industries Inc,Yes,0.0905773,0.0713768,2.926,82.024,6226.71,1993-11-10,31.6763,115,4,0,2,0,0,https://www.ufpi.com
ENTG.US,452,1191,318,1.12909,204,0.0628694,669,2.98605e-05,United States,Entegris Inc,No,0.064726,0.0650882,0.57,106.069,14018.6,2000-07-11,17.2863,115.5,4,5,4,0,0,https://www.entegris.com
CTAS.US,453,1195,532,2.15175,573,0.0117517,90,0.142754,United States,Cintas Corporation,Yes,0.200288,0.0618315,15.071,66.33,50240.5,1983-08-19,108.435,nan,6,4,8,2,0,https://www.cintas.com
EPAM.US,454,1199,441,1.6126,489,0.0251169,269,0.0592841,United States,EPAM Systems Inc,Yes,0.123089,0.0744969,3.223,93.479,14151.1,2012-02-08,64.31,277.16,6,3,9,1,0,https://www.epam.com
NKE.US,455,1200,548,2.32163,556,0.0142705,96,0.134364,United States,Nike Inc,Yes,0.191898,0.0668997,1.4,83.726,147793,1980-12-02,47.132,nan,15,8,10,1,1,https://investors.nike.com
GPC.US,456,1200,381,1.36839,301,0.0467127,518,0.0164303,United States,Genuine Parts Co,Yes,0.0802347,0.071043,0.365,80.417,20388.8,1983-04-06,78.1732,nan,4,1,10,0,0,https://www.genpt.com
COLM.US,457,1200,307,1.1122,483,0.0261253,410,0.0316426,United States,Columbia Sportswear Company,Yes,0.0954471,0.0746964,42.647,50.196,4353.22,1998-03-27,54.0174,85.45,2,1,7,1,0,https://www.columbia.com
BDRFY.US,458,1202,506,1.97174,421,0.0319589,275,0.0581625,Germany,Beiersdorf AG ADR,Yes,0.121967,0.0748572,0,0.177,29991.2,,15.995,nan,nan,nan,nan,nan,nan,https://www.beiersdorf.com
FDP.US,459,1202,272,0.998791,538,0.0175622,392,0.0337493,Cayman Islands,Fresh Del Monte Produce Inc,Yes,0.0975537,0.0706805,21.656,68.624,1238.13,1997-10-03,54.3086,34,2,0,0,0,0,https://www.freshdelmonte.com
IFF.US,460,1206,477,1.76554,220,0.0598371,509,0.0177874,United States,International Flavors & Fragrances Inc,Yes,0.0815919,0.0668821,0.222,96.21,16078.4,1981-12-31,98.0885,107.16,9,5,8,1,0,https://www.iff.com
COH.AU,461,1207,573,2.81374,328,0.0417832,306,0.0515298,Australia,Cochlear Ltd,Yes,0.107912,0.0648921,0.495,50.136,16116.8,,110.874,nan,nan,nan,nan,nan,nan,https://www.cochlear.com
INGR.US,462,1210,313,1.12376,381,0.0359485,516,0.0167969,United States,Ingredion Incorporated,Yes,0.0804077,0.0636108,0.851,89.417,6233.73,1997-12-11,103.323,124.4,2,1,3,0,0,https://www.ingredion.com
COTN.SW,463,1210,401,1.43485,250,0.0538589,559,0.0121794,Switzerland,Comet Holding AG,Yes,0.0771144,0.0704633,0.282,43.598,1453.73,,93.0583,nan,nan,nan,nan,nan,nan,https://www.comet-group.com
CE.US,464,1213,465,1.7063,504,0.0232388,244,0.0665292,United States,Celanese Corporation,Yes,0.128697,0.0621675,0.364,97.64,13098.2,2005-01-21,67.7395,129.91,5,3,13,2,0,https://www.celanese.com
GNRC.US,465,1219,437,1.59189,207,0.062625,575,0.00968479,United States,Generac Holdings Inc,Yes,0.070131,0.0604462,1.628,90.534,6603.94,2010-02-11,40.74,142.3,10,4,9,2,1,https://www.generac.com
DE.US,466,1220,333,1.17449,429,0.0315158,458,0.0246616,United States,Deere & Company,Yes,0.0659753,0.0413137,0.188,78.843,107666,1972-06-01,92.3187,457.5,14,4,10,0,0,https://www.deere.com
KRZ.IR,467,1221,430,1.55309,552,0.0152199,239,0.0672302,Ireland,Kerry Group,Yes,0.132715,0.0676637,11.445,41.363,13316.7,,64.2396,nan,nan,nan,nan,nan,nan,https://www.kerrygroup.com
EMN.US,468,1223,240,0.905637,334,0.0413341,649,0.00239338,United States,Eastman Chemical Company,Yes,0.0551769,0.0527835,0.69,85.71,8948.61,1993-10-10,60.3995,94.85,6,3,12,0,0,https://www.eastman.com
IBP.US,469,1225,546,2.30397,447,0.0303778,232,0.0695557,United States,Installed Building Products Inc,Yes,0.13336,0.0682922,17.316,85.764,3492.8,2014-02-13,39.3143,159.2,3,0,10,0,0,https://www.installedbuildingproducts.com
MNST.US,470,1225,594,3.22107,549,0.0154443,82,0.150234,United States,Monster Beverage Corp,Yes,0.214038,0.0749,28.07,68.112,52344.6,1995-08-18,22.17,61.76,11,4,8,1,0,https://www.monsterbevcorp.com
LWB.WAR,471,1227,55,0.252185,563,0.0133837,609,0.00578841,Poland,Lubelski Wegiel Bogdanka S.A.,Yes,0.0697609,0.0639725,64.569,1.733,1272.11,,64.0892,nan,nan,nan,nan,nan,nan,https://www.lw.com.pl
QLYS.US,472,1228,417,1.51115,239,0.0551749,572,0.0105881,United States,Qualys Inc,No,0.0743925,0.0749,2.105,98.732,5615.12,2012-09-28,31.65,136.56,4,0,13,2,2,https://www.qualys.com
EXPO.US,473,1229,443,1.61737,456,0.029553,330,0.0462448,United States,Exponent Inc,Yes,0.106361,0.0709,1.352,91.219,4331.31,1990-08-17,28.0189,nan,1,0,2,0,0,https://www.exponent.com
MKC.US,474,1234,502,1.9433,343,0.0404495,389,0.0343645,United States,McCormick & Company Incorporated,Yes,0.0949414,0.0647311,0.47,87.572,17322.1,1972-04-03,41.3679,83.92,3,1,7,3,1,https://www.mccormickcorporation.com
WAT.US,475,1235,589,3.13603,410,0.0333882,236,0.0688785,United States,Waters Corporation,Yes,0.130248,0.0613698,0.326,94.403,15988.5,1995-11-16,134.39,300.85,0,1,18,0,0,https://www.waters.com
SLAB.US,476,1241,509,1.9751,107,0.0917827,625,0.0045634,United States,Silicon Laboratories Inc,No,0.0683678,0.0734772,2.036,111.189,3668.23,2000-03-23,65,160.43,5,0,5,1,0,https://www.silabs.com
BLC.PA,477,1242,95,0.396011,551,0.0152482,596,0.00735079,France,Bastide Le Confort Médical SA,Yes,0.0573343,0.0499835,54.369,12.303,156.878,,23.1894,nan,nan,nan,nan,nan,nan,https://www.bastideleconfortmedical.com
SLGN.US,478,1248,284,1.03909,348,0.0400301,616,0.00540322,United States,Silgan Holdings Inc,Yes,0.0620077,0.0566045,24.466,68.575,4677.1,1997-02-13,23.1795,51.7,7,2,1,1,0,https://www.silganholdings.com
MELE.BR,479,1249,453,1.66629,219,0.0600818,577,0.00956024,Belgium,Melexis NV,No,0.0736785,0.0745039,50,21.047,2965.36,,50.6259,nan,nan,nan,nan,nan,nan,https://www.melexis.com
FRE.XETRA,480,1251,331,1.16096,408,0.0334341,512,0.0173277,Germany,Fresenius SE & Co. KGaA,Yes,0.077619,0.0602914,26.959,36.525,14255.5,,63.5203,nan,nan,nan,nan,nan,nan,https://www.fresenius.com
PM.US,481,1251,444,1.61908,178,0.0666524,629,0.00404395,United States,Philip Morris International Inc,Yes,0.0662463,0.0622023,0.16,78.398,143717,2008-03-17,63.1404,113.41,10,4,4,1,0,https://www.pmi.com
CARL-B.CO,482,1252,278,1.01956,580,0.00914344,394,0.0333362,Denmark,Carlsberg A/S,Yes,0.0955134,0.0621772,8.068,44.35,118520,,515.162,nan,nan,nan,nan,nan,nan,https://www.carlsberggroup.com
MBB.XETRA,483,1256,294,1.07838,459,0.029433,503,0.018544,Germany,MBB SE,Yes,0.0829048,0.0688123,69.934,9.814,457.371,,64.2685,nan,nan,nan,nan,nan,nan,https://www.mbb.com
CARL-A.CO,484,1257,281,1.03045,581,0.00908235,395,0.0332513,Denmark,Carlsberg A/S,Yes,0.0955134,0.0622621,98.143,0.173,130915,,519.95,nan,nan,nan,nan,nan,nan,https://www.carlsberggroup.com
WDFC.US,485,1259,554,2.42117,414,0.0329533,291,0.0551357,United States,WD-40 Company,Yes,0.110364,0.0617554,1.011,64.671,2757.05,1990-03-26,105.065,nan,2,0,1,0,1,https://www.wd40company.com
RPM.US,486,1259,409,1.48253,304,0.0465997,546,0.0136345,United States,RPM International Inc,Yes,0.0708566,0.0572221,1.292,80.175,12158.4,1990-03-26,46.5616,107.87,3,3,8,1,0,https://www.rpminc.com
BAH.US,487,1261,576,2.85145,413,0.0329611,272,0.0583866,United States,Booz Allen Hamilton Holding,Yes,0.113094,0.054707,1.788,94.396,15657,2010-11-17,31.9965,129.55,5,1,7,0,0,https://www.boozallen.com
AYI.US,488,1262,534,2.15327,528,0.0186981,200,0.0777376,United States,Acuity Brands Inc,Yes,0.132966,0.0640776,0.184,102.206,5214.43,2001-12-03,225.116,182.57,3,0,6,0,0,https://www.acuitybrands.com
THULE.ST,489,1265,343,1.21656,279,0.0499602,643,0.00270188,Sweden,Thule Group AB,Yes,0.0675827,0.0663652,0.8,84.211,29330.3,,118.555,nan,nan,nan,nan,nan,nan,https://www.thulegroup.com
APH.US,490,1266,518,2.02372,388,0.0351078,360,0.040769,United States,Amphenol Corporation,Yes,0.104573,0.0675693,0.579,95.104,49726.4,1991-11-08,31.3671,nan,6,3,5,0,0,https://www.amphenol.com
CNR.TO,491,1266,368,1.33035,516,0.0210885,382,0.0375631,Canada,Canadian National Railway Co,Yes,0.102145,0.0671775,1.974,74.181,95947.1,,79.7335,nan,nan,nan,nan,nan,nan,https://www.cn.ca
NSIT.US,492,1266,428,1.5462,518,0.0206245,320,0.0485621,United States,Insight Enterprises Inc,Yes,0.112367,0.0734078,1.058,114.034,5152.04,1995-01-24,40.44,154.5,0,1,4,0,0,https://www.insight.com
HXL.US,493,1266,357,1.27659,575,0.0109365,334,0.0450433,United States,Hexcel Corporation,Yes,0.108848,0.0677352,0.573,100.627,5437.9,1987-11-05,49.2988,75.85,2,1,11,1,0,https://www.hexcel.com
UNFI.US,494,1267,222,0.833138,422,0.0319505,623,0.00480552,United States,United Natural Foods Inc,Yes,0.059668,0.0548625,1.817,99.262,800.864,1996-11-01,47.72,nan,1,0,12,0,0,https://www.unfi.com
WSO.US,495,1273,457,1.67016,352,0.0394963,464,0.0234945,United States,Watsco Inc,Yes,0.0872989,0.0719383,0.757,106.014,14702.4,1984-06-07,117.526,363.36,3,0,11,1,2,https://www.watsco.com
MIDD.US,496,1273,588,3.07818,487,0.0256012,198,0.0789057,United States,Middleby Corp,Yes,0.14271,0.0698764,1.234,101.758,6671.97,1992-03-17,128.81,174.38,7,1,2,0,0,https://www.middleby.com
ALSN.SW,497,1274,283,1.03419,466,0.0286373,525,0.0157439,Switzerland,Also Holding AG,Yes,0.0806788,0.0661204,51.304,16.158,2953.39,,79.7285,nan,nan,nan,nan,nan,nan,https://www.also.com
DIM.PA,498,1275,583,2.97467,544,0.0165405,148,0.0961224,France,Sartorius Stedim Biotech SA,Yes,0.160213,0.0747229,73.599,13.949,17275.7,,58.1996,nan,nan,nan,nan,nan,nan,https://www.sartorius.com
ATE.PA,499,1277,411,1.49657,514,0.0212745,352,0.0417087,France,Alten SA,Yes,0.105799,0.0726684,16.554,56.381,3933.26,,62.3594,nan,nan,nan,nan,nan,nan,https://www.alten.com
JBHT.US,500,1278,447,1.62709,625,0.00215733,206,0.0749676,United States,JB Hunt Transport Services Inc,Yes,0.138772,0.070069,20.959,75.056,19287.3,1990-03-26,91.2113,199.96,12,4,9,1,1,https://www.jbhunt.com
FXPO.LSE,501,1282,629,20.9223,602,0.00573783,51,0.215036,Switzerland,Ferrexpo PLC,Yes,0.280908,0.0739263,50.072,27.486,459.369,2007-06-15,56.6716,nan,nan,nan,nan,nan,nan,https://www.ferrexpo.com
KIO.JSE,502,1285,628,19.1854,622,0.00232447,35,0.249906,South Africa,Kumba Iron Ore Ltd,Yes,0.314405,0.0748027,69.781,21.99,141110,,7476.75,nan,nan,nan,nan,nan,nan,https://www.angloamericankumba.com
BURL.US,503,1287,560,2.55797,484,0.0260212,243,0.0666539,United States,Burlington Stores Inc,Yes,0.125806,0.0591523,0.369,108.485,8751.75,2013-10-02,84.75,205.78,11,5,4,0,1,https://www.burlingtoninvestors.com
AKZA.AS,504,1287,162,0.65185,511,0.0222418,614,0.00546665,Netherlands,Akzo Nobel NV,Yes,0.0694414,0.0639747,1.545,67.433,10942,,44.7795,nan,nan,nan,nan,nan,nan,https://www.akzonobel.com
URI.US,505,1288,161,0.651045,560,0.013709,567,0.0109646,United States,United Rentals Inc,Yes,0.0640199,0.0530553,0.56,94.303,29864.8,1997-12-18,104.108,433.82,10,4,5,2,1,https://www.unitedrentals.com
MMC.US,506,1292,522,2.05785,401,0.0341549,369,0.039567,United States,Marsh & McLennan Companies Inc,Yes,0.103371,0.0675532,0.12,90.332,93243.7,1987-12-30,60.0994,202.25,3,3,11,1,0,https://www.mmc.com
MRE.TO,507,1293,48,0.203163,624,0.00224119,621,0.00489221,Canada,Martinrea International Inc.,Yes,0.0535541,0.0486619,14.778,18.847,987.743,,7.6832,nan,nan,nan,nan,nan,nan,https://www.martinrea.com
PSAN.XETRA,508,1294,219,0.824182,465,0.0287296,610,0.00570316,Germany,PSI Software AG,No,0.070064,0.0749,40.878,32.032,346.157,,11.2518,nan,nan,nan,nan,nan,nan,https://www.psi.de
