2023-Jan-01
2024-Jan-01
Ticker,ranking,metricRankSum,priceToValue_rank,priceToValue_value,residualFreeCashFlowToEnterpriseValue_rank,residualFreeCashFlowToEnterpriseValue_value,Country,Name,ProducingExcess,ReturnOnInvestedCapital,CostOfCapital,PercentInsiders,PercentInstitutions,MarketCapitalizationMln,IPODate,Price,TargetPrice,StrongBuy,Buy,Hold,Sell,StrongSell,URL
EQNR.OL,909,1685,977,18.0901,708,0.0214582,Norway,Equinor ASA,Yes,0.937219,0.0845596,70.846,20.547,1.1083e+06,,313.838,nan,nan,nan,nan,nan,nan,https://www.equinor.com
KTB.US,910,1686,769,2.24679,917,0.00651333,United States,Kontoor Brands Inc,Yes,0.137251,0.0710059,1.57,93.788,2591.82,2019-05-09,38.3894,52.71,4,0,2,1,0,https://www.kontoorbrands.com
CRWD.US,911,1687,938,5.32586,749,0.018801,United States,Crowdstrike Holdings Inc,No,-0.103157,0.069339,2.786,70.828,38499.8,2019-06-12,105.29,185.35,32,9,7,0,0,https://www.crowdstrike.com
RHC.AU,912,1688,832,2.91452,856,0.0114506,Australia,Ramsay Health Care Ltd,No,0.000900406,0.062257,21.485,27.959,11168.9,,63.8972,nan,nan,nan,nan,nan,nan,https://www.ramsayhealth.com
AME.US,913,1689,835,2.94231,854,0.0115766,United States,Ametek Inc,Yes,0.0993596,0.0824536,0.347,89.087,34657.6,1984-07-19,138.788,174.54,9,2,7,0,0,https://www.ametek.com
SIKA.SW,914,1692,850,3.16209,842,0.0124207,Switzerland,Sika AG,Yes,0.126554,0.0810457,5.516,53.941,37436.7,,218.916,nan,nan,nan,nan,nan,nan,https://www.sika.com
VMI.US,915,1695,824,2.79749,871,0.0101627,United States,Valmont Industries Inc,Yes,0.0829555,0.0792868,1.74,91.47,4980.24,1990-03-26,327.724,nan,3,2,2,0,0,https://www.valmont.com
PI.US,916,1702,984,21.5351,718,0.0205879,United States,Impinj Inc,No,-0.0821438,0.0947042,4.255,101.988,1478.08,2016-07-21,109.18,92,3,4,0,0,1,https://www.impinj.com
IDXX.US,917,1702,931,5.01365,771,0.0173293,United States,IDEXX Laboratories Inc,Yes,0.521124,0.0841613,0.922,91.32,35774.2,1991-06-21,407.96,575.67,1,6,5,0,1,https://www.idexx.com
TECH.US,918,1704,909,4.30453,795,0.0159365,United States,Bio-Techne Corp,Yes,0.1095,0.0802011,1.054,95.534,10625.8,1989-02-09,82.5185,100.99,10,1,3,0,0,https://www.bio-techne.com
JBH.AU,919,1705,871,3.53816,834,0.0130069,Australia,JB Hi-Fi Ltd,Yes,0.175188,0.0741591,0.821,59.697,5015.15,,39.1396,nan,nan,nan,nan,nan,nan,https://www.jbhifi.com.au
IEX.US,920,1705,865,3.45575,840,0.0124599,United States,IDEX Corporation,Yes,0.0907941,0.0818652,0.253,101.123,15572.4,1991-06-21,225.681,233.41,7,1,8,0,0,https://www.idexcorp.com
NKE.US,921,1706,910,4.31656,796,0.015796,United States,Nike Inc,Yes,0.173918,0.0756947,1.4,83.726,147793,1980-12-02,115.517,nan,15,8,10,1,1,https://investors.nike.com
ROK.US,922,1707,921,4.71498,786,0.0163182,United States,Rockwell Automation Inc,No,0.0714592,0.0774806,0.155,82.848,33345,1987-01-01,253.18,315.95,6,2,14,2,2,https://www.rockwellautomation.com
TBIG.JK,923,1707,773,2.26236,934,0.00510763,Indonesia,Tower Bersama Infrastructure Tbk PT,No,0.0241822,0.0739353,85.32,1.754,4.82049e+07,,2235.6,nan,nan,nan,nan,nan,nan,https://www.tower-bersama.com
NXU.XETRA,924,1713,825,2.82281,888,0.00909965,Germany,Nexus AG,Yes,0.10107,0.0850497,12.392,62.665,834.209,,55.5806,nan,nan,nan,nan,nan,nan,https://www.nexus-ag.de
WING.US,925,1715,971,12.5191,744,0.0189142,United States,Wingstop Inc,No,-0.279545,0.078968,0.319,106.083,5525.17,2015-06-12,137.018,199.18,6,1,13,1,1,https://www.wingstop.com
MSA.US,926,1726,908,4.28356,818,0.0142379,United States,MSA Safety,No,0.0726122,0.081179,6.199,81.824,6158.84,1990-03-26,142.445,163.5,2,0,1,0,0,https://www.msasafety.com
CSL.AU,927,1726,852,3.19632,874,0.0100544,Australia,CSL Ltd,No,0.0659436,0.077456,0.405,34.629,115018,,284.068,nan,nan,nan,nan,nan,nan,https://www.csl.com.au
CRL.US,928,1728,831,2.90686,897,0.00865143,United States,Charles River Laboratories,Yes,0.0866684,0.0744357,0.983,101.753,9918.97,2000-06-23,217.9,248.77,10,3,3,0,0,https://www.criver.com
WCN.TO,929,1734,884,3.67088,850,0.0120432,Canada,Waste Connections Inc,No,0.0423598,0.0794563,0.269,90.946,47257.2,,178.111,nan,nan,nan,nan,nan,nan,https://www.wasteconnections.com
OMCL.US,930,1735,854,3.21884,881,0.0094818,United States,Omnicell Inc,No,0.0033288,0.104939,1.555,102.832,2041.77,2001-08-07,50.42,72.13,5,1,2,0,1,https://www.omnicell.com
DOV.US,931,1735,874,3.57951,861,0.01102,United States,Dover Corporation,Yes,0.1076,0.0774705,0.484,95.353,19427.1,1985-07-01,133.496,163.31,7,3,10,0,0,https://www.dovercorporation.com
ECL.US,932,1740,880,3.64155,860,0.0110292,United States,Ecolab Inc,No,0.0330538,0.0777809,0.153,90.546,48324.7,1988-01-05,143.791,nan,6,3,15,1,0,https://www.ecolab.com
AMED.US,933,1741,883,3.65338,858,0.0112012,United States,Amedisys Inc,Yes,0.0789521,0.0774638,2.119,100.909,3064.24,1994-08-17,83.54,96.92,3,1,9,0,1,https://www.amedisys.com
BDX.US,934,1741,855,3.22898,886,0.00926783,United States,Becton Dickinson and Company,No,0.0177865,0.0750294,0.352,89.012,76130.4,1987-01-01,250.517,301.67,8,5,4,0,0,https://www.bd.com
LISN.SW,935,1742,815,2.67888,927,0.00573416,Switzerland,Chocoladefabriken Lindt & Spruengli AG N,No,0.0528997,0.0830928,24.508,25.088,24038.3,,93899.3,nan,nan,nan,nan,nan,nan,https://www.lindt-spruengli.com
CAG.US,936,1746,768,2.23814,978,0.00129804,United States,ConAgra Foods Inc,No,0.0180763,0.0619299,0.516,88.336,12623.1,1984-09-07,37.1356,36.93,1,3,11,0,0,https://www.conagrabrands.com
SALM.OL,937,1747,779,2.30716,968,0.0016807,Norway,SalMar ASA,No,0.0571973,0.0717335,14.978,66.472,79470.4,2007-05-08,367.849,nan,nan,nan,nan,nan,nan,https://www.salmar.no
KDP.US,938,1748,799,2.47605,949,0.00366532,United States,Keurig Dr Pepper Inc,No,0.0098348,0.077017,31.62,58.199,46878.1,1993-09-21,34.794,38.36,5,4,8,0,1,https://www.keurigdrpepper.com
MMSI.US,939,1752,901,4.02475,851,0.0117666,United States,Merit Medical Systems Inc,No,0.0559784,0.0828434,2.222,96.709,3978.04,1990-08-09,70.62,91.63,2,4,2,0,0,https://www.merit.com
SHW.US,940,1760,975,14.4754,785,0.0164353,United States,Sherwin-Williams Co,Yes,0.110422,0.0772391,8.129,78.362,65534.4,1985-07-01,234.996,nan,11,5,12,1,0,https://www.sherwin-williams.com
ESSITY-A.ST,941,1766,759,2.13262,1007,0.000386271,Sweden,Essity AB (publ),No,0.0363331,0.0736481,1.607,80.952,179288,,265.394,nan,nan,nan,nan,nan,nan,https://www.essity.com
MOVE.SW,942,1766,836,2.95321,930,0.00527775,Switzerland,Medacta Group SA,Yes,0.0872754,0.082253,69.675,14.83,2259.19,,102.77,nan,nan,nan,nan,nan,nan,https://www.medacta.com
BEI.XETRA,943,1766,746,2.04496,1020,0.000135031,Germany,Beiersdorf Aktiengesellschaft,Yes,0.117692,0.0856477,51.187,19.559,27966.8,,106.584,nan,nan,nan,nan,nan,nan,https://www.beiersdorf.com
ESSITY-B.ST,944,1771,763,2.14451,1008,0.000384953,Sweden,Essity AB (publ),No,0.0363331,0.0736909,0.056,60.446,178841,,266.624,nan,nan,nan,nan,nan,nan,https://www.essity.com
CCI.US,945,1772,903,4.08965,869,0.0101923,United States,Crown Castle,No,-0.032688,0.0703834,0.348,92.638,39542.9,1998-08-14,128.333,nan,4,4,7,1,2,https://www.crowncastle.com
DE.US,946,1778,911,4.3216,867,0.0104367,United States,Deere & Company,Yes,0.108006,0.0730798,0.188,78.843,107666,1972-06-01,423.053,457.5,14,4,10,0,0,https://www.deere.com
WOW.AU,947,1789,913,4.35594,876,0.00996438,Australia,Woolworths Ltd,Yes,0.653862,0.0658261,0.25,31.599,42877.6,,32.6463,nan,nan,nan,nan,nan,nan,https://www.woolworthsgroup.com.au
PPG.US,948,1795,946,6.25124,849,0.0120583,United States,PPG Industries Inc,No,0.0371134,0.0750567,0.299,81.753,30468.3,1983-04-06,123.398,151.43,10,3,11,2,0,https://www.ppg.com
TECN.SW,949,1796,907,4.25209,889,0.00901867,Switzerland,Tecan Group AG,Yes,0.0975031,0.0833462,0.393,72.138,3578.68,,410.892,nan,nan,nan,nan,nan,nan,https://www.tecan.com
SBH.US,950,1798,950,6.56725,848,0.0122152,United States,Sally Beauty Holdings Inc,Yes,0.13333,0.0606372,1.235,114.232,853.538,2006-11-17,12.52,12.6,0,1,3,1,1,https://www.sallybeautyholdings.com
FUL.US,951,1801,905,4.19891,896,0.00881796,United States,H B Fuller Company,No,0.0421943,0.075126,0.524,97.526,3872.8,1990-03-26,70.8124,nan,4,0,1,1,0,https://www.hbfuller.com
HXL.US,952,1801,878,3.63613,923,0.00594695,United States,Hexcel Corporation,No,0.0406586,0.0799932,0.573,100.627,5437.9,1987-11-05,58.4201,75.85,2,1,11,1,0,https://www.hexcel.com
BSL.XETRA,953,1802,958,8.2226,844,0.0123906,Germany,Basler Aktiengesellschaft,No,0.0785851,0.0821622,61.452,17.722,287.374,,29.3611,nan,nan,nan,nan,nan,nan,https://www.baslerweb.com
BCPC.US,954,1802,887,3.72239,915,0.0067694,United States,Balchem Corporation,No,0.0613945,0.0807263,1.009,90.74,4067.7,1986-06-03,121.13,158.33,1,2,0,0,0,https://www.balchem.com
ABBNY.US,955,1803,919,4.67763,884,0.00938448,Switzerland,ABB Ltd,No,0.0523996,0.0790788,0,5.689,66744,1996-10-23,29.6051,39.13,3,0,3,0,0,https://global.abb/group/en
VALE3.SA,956,1805,928,4.85745,877,0.00985161,Brazil,Vale S.A.,Yes,0.142303,0.084073,11.468,46.82,306363,,86.9622,nan,nan,nan,nan,nan,nan,https://www.vale.com
TTC.US,957,1805,877,3.61926,928,0.00564832,United States,Toro Co,Yes,0.135598,0.084888,0.348,88.765,8761.32,1987-12-30,111.571,119,1,2,4,0,0,https://www.thetorocompany.com
LPP.WAR,958,1810,923,4.7728,887,0.00922849,Poland,LPP S.A.,No,0.0323184,0.0663388,43.51,10.923,25787.1,,10650,nan,nan,nan,nan,nan,nan,https://www.lppsa.com
YAR.OL,959,1811,912,4.34633,899,0.00840102,Norway,Yara International ASA,Yes,0.212163,0.0842566,36.271,46.766,93790.1,,367.947,nan,nan,nan,nan,nan,nan,https://www.yara.com
CNA.LSE,960,1821,847,3.05665,974,0.001454,United Kingdom,Centrica PLC,No,-0.0789335,0.0862204,0.109,65.577,8442.09,1999-01-06,94.0244,nan,nan,nan,nan,nan,nan,https://www.centrica.com
BSX.US,961,1822,960,8.4069,862,0.0110147,United States,Boston Scientific Corp,No,0.0242742,0.0804125,0.266,94.182,76315.1,1992-05-18,46.27,nan,20,7,5,0,0,https://www.bostonscientific.com
HEI.US,962,1824,929,4.93522,895,0.00884471,United States,Heico Corporation,Yes,0.124674,0.0890952,22.83,71.189,19460.5,1992-03-17,153.452,190,6,3,5,0,0,https://www.heico.com
KMI.US,963,1824,969,11.6534,855,0.0115434,United States,Kinder Morgan Inc,No,0.0867191,0.126704,12.691,64.368,36943.1,2011-02-11,16.945,20.32,4,1,15,0,1,https://www.kindermorgan.com
ARMK.US,964,1829,898,3.95195,931,0.0051466,United States,Aramark Holdings,No,0.00781235,0.0736402,0.932,116.773,6421.83,2013-12-12,29.3867,45.93,7,2,5,1,0,https://www.aramark.com
TRI.TO,965,1843,904,4.18063,939,0.00472627,Canada,Thomson Reuters Corp,No,0.0410277,0.0827869,66.582,21.442,79428.5,,146.655,nan,nan,nan,nan,nan,nan,https://www.tr.com
PLOW.US,966,1844,933,5.15171,911,0.00700157,United States,Douglas Dynamics Inc,Yes,0.151792,0.0754041,2.563,92.165,693.657,2010-05-05,34.8044,44,2,0,0,0,0,https://www.douglasdynamics.com
HRL.US,967,1847,925,4.77818,922,0.00602402,United States,Hormel Foods Corporation,No,0.0408454,0.0833282,47.193,42.432,20148.8,1990-01-02,44.2837,41.3,0,0,8,3,0,https://www.hormelfoods.com
KNEBV.HE,968,1859,955,8.05127,904,0.00794744,Finland,KONE Oyj,No,-0.0186399,0.0850823,28.31,30.568,21692.9,,46.5803,nan,nan,nan,nan,nan,nan,https://www.kone.com
DEO.US,969,1865,965,8.9433,900,0.00828637,United Kingdom,Diageo PLC ADR,Yes,0.0849553,0.0793122,0.005,9.964,89521.6,1996-05-13,173.993,174.53,4,0,2,1,1,https://www.diageo.com
DAE.SW,970,1868,935,5.25019,933,0.00512992,Switzerland,Daetwyl I,No,0.0306338,0.0766313,40.898,22.626,2971.6,,180.855,nan,nan,nan,nan,nan,nan,https://www.datwyler.com
TFX.US,971,1869,934,5.22942,935,0.00509179,United States,Teleflex Incorporated,No,0.0530199,0.0788704,0.226,100.02,9243.37,1988-02-18,247.745,268.15,1,4,11,1,0,https://www.teleflex.com
JBT.US,972,1874,917,4.44898,957,0.00239705,United States,John Bean Technologies Corporation,No,0.063913,0.0725996,1.085,103.929,3292.04,2008-07-22,90.9928,nan,2,0,2,1,0,https://www.jbtc.com
RMD.US,973,1878,962,8.5801,916,0.00657158,United States,ResMed Inc,Yes,0.129444,0.079848,1.296,66.795,21435.6,1995-06-02,206.123,250.45,7,2,5,0,0,https://www.resmed.com
NOC.US,974,1885,916,4.42337,969,0.00160874,United States,Northrop Grumman Corporation,Yes,0.141756,0.0780848,0.232,82.54,64036.2,1981-12-31,536.803,499.94,6,2,12,1,0,https://www.northropgrumman.com
MIDD.US,975,1890,942,5.68878,948,0.00369699,United States,Middleby Corp,Yes,0.0797461,0.071876,1.234,101.758,6671.97,1992-03-17,133.9,174.38,7,1,2,0,0,https://www.middleby.com
COH.AU,976,1901,954,7.4957,947,0.00408463,Australia,Cochlear Ltd,No,0.0564157,0.0803382,0.495,50.136,16116.8,,201.361,nan,nan,nan,nan,nan,nan,https://www.cochlear.com
ALFA.ST,977,1906,926,4.7809,980,0.0011337,Sweden,Alfa Laval AB,Yes,0.0828615,0.0794939,29.598,44.349,150905,,296.321,nan,nan,nan,nan,nan,nan,https://www.alfalaval.com
RMD.AU,978,1914,973,13.4334,941,0.0046154,,Resmed Inc DRC,Yes,0.129444,0.0803079,0,7.516,34479.2,,30.917,nan,nan,nan,nan,nan,nan,https://www.resmed.com
ADX.AU,979,1923,944,6.07606,979,0.00124219,Australia,Adx Energy Ltd,No,-0.528831,0.0867144,16.397,1.385,42.6689,,0.07,nan,nan,nan,nan,nan,nan,https://adx-energy.com
CHR.CO,980,1923,980,19.4246,943,0.00459224,Denmark,Chr. Hansen Holding A/S,Yes,0.115117,0.07831,0.01,62.866,67301.3,,499.7,nan,nan,nan,nan,nan,nan,https://www.chr-hansen.com
PODD.US,981,1932,996,36.0745,936,0.00498802,United States,Insulet Corporation,No,0.00248555,0.0918781,0.417,106.401,10159.7,2007-05-15,294.39,nan,10,3,7,0,0,https://www.insulet.com
MTS.AU,982,1933,939,5.41375,994,0.00057306,Australia,Metcash Ltd,No,0.0291284,0.0647213,2.221,58.827,3644.43,,3.7446,nan,nan,nan,nan,nan,nan,https://www.metcash.com
RWI.LSE,983,1937,982,20.5741,955,0.00263325,United Kingdom,Renewi PLC,No,0.0316678,0.071068,6.975,67.227,589.078,,598,nan,nan,nan,nan,nan,nan,https://www.renewi.com/en
SSPG.LSE,984,1951,985,26.7951,966,0.00190159,United Kingdom,SSP Group PLC,No,0.00993876,0.0861432,0.54,86.638,1832.75,,229,nan,nan,nan,nan,nan,nan,https://www.foodtravelexperts.com
IGG.LSE,985,1952,988,29.467,964,0.00193567,United Kingdom,IG Group Holdings PLC,Yes,0.125204,0.0789425,5.582,71.768,2622.05,2005-04-28,732.401,nan,nan,nan,nan,nan,nan,https://www.iggroup.com
RNK.LSE,986,1952,992,33.9482,960,0.00206778,United Kingdom,Rank Group PLC,Yes,0.140403,0.0816429,57.662,35.318,390.125,,81.9,nan,nan,nan,nan,nan,nan,https://www.rank.com
VOD.LSE,987,1952,976,17.8819,976,0.00137052,United Kingdom,Vodafone Group PLC,No,-0.0181609,0.0732486,5.048,55.837,21312.5,1988-10-25,84.1301,nan,nan,nan,nan,nan,nan,https://www.vodafone.com
MOWI.OL,988,1971,974,14.4604,997,0.00052038,Norway,Mowi ASA,Yes,0.118532,0.0851308,14.571,46.673,93933.3,,160.786,nan,nan,nan,nan,nan,nan,https://www.mowi.com
IMP.JSE,989,1973,998,36.8221,975,0.00137085,South Africa,Impala Platinum Holdings Ltd,Yes,0.26888,0.0813953,0.041,69.356,168024,,20797.9,nan,nan,nan,nan,nan,nan,https://www.implats.co.za
CURY.LSE,990,1976,993,35.0164,983,0.00103973,United Kingdom,Currys PLC,No,0.0681906,0.0770446,12.476,80.259,574.789,,53.6,nan,nan,nan,nan,nan,nan,https://www.currysplc.com
KIE.LSE,991,1977,986,27.0644,991,0.000596557,United Kingdom,Kier Group PLC,No,0.0193501,0.0812021,6.675,87.867,498.086,,59.3,nan,nan,nan,nan,nan,nan,https://www.kier.co.uk
IMB.LSE,992,1977,1006,61.0604,971,0.00154171,United Kingdom,Imperial Brands PLC,Yes,0.0859612,0.0849025,6.433,66.681,15818.2,1996-10-23,1918.29,nan,nan,nan,nan,nan,nan,https://www.imperialbrandsplc.com
PAF.LSE,993,1983,999,39.0863,984,0.0009354,South Africa,Pan African Resources PLC,Yes,0.249615,0.0813461,17.217,76.129,312.773,,15.8599,nan,nan,nan,nan,nan,nan,https://www.panafricanresources.com
KGF.LSE,994,1983,991,33.6831,992,0.000593993,United Kingdom,Kingfisher PLC,Yes,0.131268,0.0674243,0.463,86.032,4281.03,,223.584,nan,nan,nan,nan,nan,nan,https://www.kingfisher.com
MTN.JSE,995,1987,1002,41.6175,985,0.000908613,South Africa,MTN Group Ltd,No,0.0763398,0.0859057,10.627,64.399,284241,,12402.8,nan,nan,nan,nan,nan,nan,https://www.mtn.com
AEG.JSE,996,1988,970,11.6665,1018,0.00019872,South Africa,Aveng Ltd,No,0.0403349,0.081063,25.858,45.434,3124.19,,1555,nan,nan,nan,nan,nan,nan,https://aveng.co.za
RCDO.LSE,997,1989,1003,42.1685,986,0.000850575,United Kingdom,Ricardo,No,0.0301581,0.0811758,2.908,94.564,302.523,,468.906,nan,nan,nan,nan,nan,nan,https://ricardo.com
SMDS.LSE,998,1993,997,36.3321,996,0.000525405,United Kingdom,DS Smith PLC,No,0.0202739,0.0772219,3.852,60.162,3990.18,,302.532,nan,nan,nan,nan,nan,nan,https://www.dssmith.com
AAL.LSE,999,1997,995,35.9367,1002,0.000449914,United Kingdom,Anglo American PLC,Yes,0.149659,0.0860149,7.304,53.732,28771.3,,3234.69,nan,nan,nan,nan,nan,nan,https://www.angloamerican.com
AMS.JSE,1000,1998,1008,67.827,990,0.000652127,South Africa,Anglo American Platinum Ltd,Yes,0.125688,0.0861993,78.563,6.565,475670,,137785,nan,nan,nan,nan,nan,nan,https://www.angloamericanplatinum.com
MNDI.LSE,1001,2004,1004,53.4547,1000,0.00048867,United Kingdom,Mondi PLC,Yes,0.161855,0.0860362,0.661,72.675,6571.97,,1333.24,nan,nan,nan,nan,nan,nan,https://www.mondigroup.com
DNO.OL,1002,2005,1017,106.227,988,0.000673703,Norway,Dno ASA,Yes,0.142865,0.0861726,45.769,16.674,11085.8,,10.7773,nan,nan,nan,nan,nan,nan,https://www.dno.no
VOD.JSE,1003,2006,1011,72.2817,995,0.000570724,South Africa,Vodacom Group Ltd,Yes,0.103935,0.0711981,70.708,19.514,224261,,11938.8,nan,nan,nan,nan,nan,nan,https://www.vodacom.com
CHRT.LSE,1004,2010,1012,76.4296,998,0.000515749,United Kingdom,Cohort,No,0.0476672,0.0774086,37.799,43.994,208.163,,490.103,nan,nan,nan,nan,nan,nan,https://www.cohortplc.com
SDI.LSE,1005,2013,1020,142.117,993,0.000583425,United Kingdom,SDI Group plc,Yes,0.189561,0.0774635,8.402,61.288,97.9541,,151,nan,nan,nan,nan,nan,nan,https://www.thesdigroup.net
FTC.LSE,1006,2014,1009,70.3133,1005,0.000407405,United Kingdom,Filtronic,Yes,0.132935,0.0789574,59.822,23.34,35.3445,,13.875,nan,nan,nan,nan,nan,nan,https://filtronic.com
EOG.LSE,1007,2015,1001,41.2146,1014,0.000279063,United Kingdom,Europa Oil & Gas Holdings,Yes,0.120759,0.0789984,15.114,11.691,13.512,,1.1,nan,nan,nan,nan,nan,nan,https://www.europaoil.com
NET.LSE,1008,2016,1013,90.968,1003,0.000437356,United Kingdom,Netcall plc,No,0.0591481,0.0813861,11.465,64.996,120.338,,96.6204,nan,nan,nan,nan,nan,nan,https://www.netcall.com
OMN.JSE,1009,2020,1005,59.7516,1015,0.000214362,South Africa,Omnia Holdings Limited,Yes,0.0832257,0.0712855,1.383,77.005,10188.8,,5860.58,nan,nan,nan,nan,nan,nan,https://www.omnia.co.za
NTC.JSE,1010,2020,1007,64.5673,1013,0.000284192,South Africa,Netcare,No,0.0176416,0.0849092,0.079,85.064,18895.8,,1390.54,nan,nan,nan,nan,nan,nan,https://www.netcare.co.za
FIH.LSE,1011,2024,1000,40.741,1024,0.00011195,United Kingdom,FIH Group PLC,No,0.0152527,0.0709905,64.413,20.541,30.2982,,243.103,nan,nan,nan,nan,nan,nan,https://www.fihplc.com
OXIG.LSE,1012,2025,1021,145.889,1004,0.000418974,United Kingdom,Oxford Instruments PLC,Yes,0.0827825,0.0712884,10.745,88.451,1160.36,,2228.11,nan,nan,nan,nan,nan,nan,https://www.oxinst.com
NCC.LSE,1013,2025,1016,102.432,1009,0.000362108,United Kingdom,NCC Group plc,No,0.0214839,0.0788758,2.013,80.865,357.7,,192.591,nan,nan,nan,nan,nan,nan,https://www.nccgroup.com/uk
ULVR.LSE,1014,2026,1027,195.361,999,0.000498823,United Kingdom,Unilever PLC,Yes,0.0921982,0.0860623,3.059,50.101,96378.7,,4033.08,nan,nan,nan,nan,nan,nan,https://www.unilever.com
JMAT.LSE,1015,2027,989,31.0362,1038,1.58538e-05,United Kingdom,Johnson Matthey PLC,No,-0.0547904,0.0711406,0.6,74.141,2962.72,,2033.66,nan,nan,nan,nan,nan,nan,https://www.matthey.com
AHT.LSE,1016,2027,1026,193.002,1001,0.000462983,United Kingdom,Ashtead Group PLC,Yes,0.164336,0.0773091,1.14,59.617,22326.2,,4636.53,nan,nan,nan,nan,nan,nan,https://www.ashtead-group.com
SOL.JSE,1017,2030,990,31.2313,1040,1.30285e-05,South Africa,Sasol Ltd,Yes,0.226347,0.0811048,0.071,62.786,178801,,26230.9,nan,nan,nan,nan,nan,nan,https://www.sasol.com
CVSG.LSE,1018,2035,1024,172.197,1011,0.00033995,United Kingdom,CVS Group Plc,Yes,0.158527,0.0813262,1.093,77.129,1184.26,2007-10-10,1926.08,nan,nan,nan,nan,nan,nan,https://www.cvsukltd.co.uk
DCC.LSE,1019,2036,1014,100.394,1022,0.000119423,Ireland,DCC plc,No,0.0341836,0.0711113,0.203,83.519,4475.28,,3926.44,nan,nan,nan,nan,nan,nan,https://www.dcc.ie
PPC.JSE,1020,2037,994,35.6104,1043,3.48104e-06,South Africa,PPC Ltd,No,0.0107553,0.0712167,0.084,78.131,7254.5,,218,nan,nan,nan,nan,nan,nan,https://www.ppc.co.za
REL.LSE,1021,2038,1032,280.257,1006,0.000390575,United States,Relx PLC,Yes,0.140742,0.0861206,0.429,58.873,54111,,2239.93,nan,nan,nan,nan,nan,nan,https://www.rell.com
SVT.LSE,1022,2039,1018,135.873,1021,0.000124447,United Kingdom,Severn Trent PLC,No,0.033473,0.0711919,0.301,75.153,6911.02,,2545.16,nan,nan,nan,nan,nan,nan,https://www.severntrent.com
RKT.LSE,1023,2040,1030,246.605,1010,0.000361112,United Kingdom,Reckitt Benckiser Group PLC,Yes,0.264867,0.0860864,0.08,64.182,41333.9,,5578.62,nan,nan,nan,nan,nan,nan,https://www.reckitt.com
DGE.LSE,1024,2041,1029,242.505,1012,0.000314261,United Kingdom,Diageo PLC,No,0.0726588,0.0812983,0.153,62.922,71289.3,,3563.65,nan,nan,nan,nan,nan,nan,https://www.diageo.com
PZC.LSE,1025,2042,1019,138.097,1023,0.000112292,United Kingdom,PZ Cussons PLC,Yes,0.148972,0.0788812,46.069,43.84,679.057,,200.68,nan,nan,nan,nan,nan,nan,https://www.pzcussons.com
CHG.LSE,1026,2042,1015,102.168,1027,9.16924e-05,United Kingdom,Chemring Group PLC,No,0.0886105,0.0897836,1.596,114.728,799.268,,291.194,nan,nan,nan,nan,nan,nan,https://www.chemring.co.uk
CPG.LSE,1027,2044,1028,234.71,1016,0.000212074,United Kingdom,Compass Group PLC,Yes,0.204811,0.0851211,0.159,78.23,34560.9,,1882.46,nan,nan,nan,nan,nan,nan,https://www.compass-group.com
DPLM.LSE,1028,2048,1031,273.214,1017,0.000204511,United Kingdom,Diploma PLC,Yes,0.0879154,0.0851212,0.772,74.722,4069.2,,2722.6,nan,nan,nan,nan,nan,nan,https://www.diplomaplc.com
UU.LSE,1029,2050,1025,192.103,1025,0.000102276,United Kingdom,United Utilities Group PLC,No,0.0297518,0.0711072,0.069,67.356,6568.28,1998-01-29,947.872,nan,nan,nan,nan,nan,nan,https://www.unitedutilities.com
